"ParcelID","Location","RM","BD","BA","34BA","HB","FP","Owned","NBC","Imp","Floor","Loc","Grade","Built","Price","Date","Area","Value","_Change","f0","Type","Nhood",
"13-6","35 ARBOR ST","14","7","4","0","0","1","0.00%","3000","12","","False","4","1880","1005000","07/23/2021","4541","1047000","3.54","False","MULTI-CONV","3000",
"14-38","1 WALNUT RD","14","5","2","0","0","2","0.00%","6000","15","","False","4","1918","100","05/27/2020","4297","177300","47.5","False","OLD STYLE","6000",
"16-52","153 TOPSFIELD ROAD","9","4","3","0","0","1","0.00%","1000","12","","False","4","1939","100","12/04/2020","2369","662300","1.11","False","MULTI-CONV","1000",
"16-55","10 MAPLE ST","10","4","2","0","0","1","0.00%","1000","22","","False","3","1950","0","04/02/2010","1807","674200","6.42","False","CONVENTONL","1000",
"18-39","44 CHERRY ST","10","4","2","0","1","1","0.00%","3000","1","","False","3","1790","1","11/21/2005","2334","799800","10.94","False","ANTIQUE","3000",
"18-65","84 CHERRY ST","12","6","3","0","0","2","0.00%","3000","2","","False","4","1930","1","11/28/2017","3290","983700","14.66","False","BUNGALOW","3000",
"19-11","123 MAIN ST","13","7","4","0","1","1","0.00%","3010","6","","False","3","1904","0","05/09/2019","4288","1094100","14.95","False","COLONIAL","3010",
"19-24","15 EDDEL AVENUE","12","6","3","0","0","2","0.00%","2000","2","","False","3","1937","500000","07/02/2013","3202","805500","0.07","False","BUNGALOW","2000",
"19-39","16 FRIEND COURT","12","6","2","0","0","0","0.00%","1000","22","","False","3","1860","10","04/16/2013","2808","709300","9.32","False","CONVENTONL","1000",
"19-92","155 MAIN ST","10","4","2","0","1","5","0.00%","3010","6","","False","5","1920","850000","04/13/2018","2490","1094400","18.17","False","COLONIAL","3010",
"23-26","17 BURLEY ST","10","5","3","0","1","2","0.00%","1000","9","","False","4","1957","1","01/02/2013","3397","875700","12.36","False","CONTEMPORY","1000",
"25-9","73 TOPSFIELD ROAD","10","5","1","3","0","3","0.00%","1000","19","","False","4","1950","560000","08/29/2016","3077","929600","15.72","False","RANCH","1000",
"27-22","18 LAKE AVENUE","10","4","2","0","0","2","0.00%","3000","5","","False","3","1940","190000","03/01/1989","1796","781800","11.48","False","CAPE","3000",
"27-33B","98 MAIN ST","9","3","3","0","0","0","0.00%","3000","6","","False","6","1900","0","07/16/1997","3158","1073800","32.72","False","COLONIAL","3000",
"30-5","204 LARCH ROW","18","6","5","0","2","6","0.00%","3010","1","","False","6","1820","843875","11/16/2018","6313","1398500","55.3","False","ANTIQUE","3010",
"33-17","34 BURLEY ST","7","3","2","0","1","1","0.00%","1000","12","","False","3","1950","99","12/08/2017","2284","689200","2.99","False","MULTI-CONV","1000",
"33-19","64 BURLEY ST","11","5","3","0","0","2","0.00%","1000","12","","False","3","1937","10","12/01/2014","2421","671500","14.24","False","MULTI-CONV","1000",
"33-24","27 BURLEY ST","8","4","3","0","0","0","0.00%","1000","19","","False","4","1955","100","12/02/2019","2408","827000","-1.98","False","RANCH","1000",
"33-8","113 MAPLE ST","9","4","2","0","1","0","0.00%","1000","22","","False","3","1910","177000","03/01/1995","2046","692200","9.04","False","CONVENTONL","1000",
"39-3","96 DODGES ROW","9","4","2","0","0","6","0.00%","6000","1","","False","6","1736","0","09/01/1981","2688","851000","18.19","False","ANTIQUE","6000",
"39-7A","67 DODGES ROW","9","3","3","0","0","2","0.00%","6000","12","","False","3","1984","850000","04/14/2023","3990","826700","-11.53","False","MULTI-CONV","6000",
"41-6","20 ESSEX ST","9","4","3","0","0","0","0.00%","3000","18","","False","3","1981","349900","05/31/2013","2538","892800","11.67","False","SPLIT ENT","3000",
"7-63","92 PLEASANT STREET","10","7","3","0","0","1","0.00%","1000","22","","False","4","1956","319500","01/28/2000","2697","787300","10.5","False","CONVENTONL","1000",
"7-73","32 BATCHELDER PARK","10","4","3","0","0","2","0.00%","1000","12","","False","4","1989","100","01/14/2011","4022","797700","4.96","False","MULTI-CONV","1000",
"19-27","11 ARBOR ST","27","9","3","0","0","0","0.00%","3000","12","","False","3","1900","1","02/04/2022","2910","871800","345.93","False","MULTI-CONV","3000",
"12-16","40 PLEASANT STREET","11","3","3","0","1","5","0.00%","3000","19","","False","6","1945","900000","01/23/2013","4813","1733900","15.26","False","RANCH","3000",
"13-82","1 PORTER STREET","7","3","2","0","0","1","0.00%","5020","15","","False","5","1900","668000","07/30/2008","3115","1014800","7.6","False","OLD STYLE","5020",
"14-28","2 WALNUT RD","9","3","2","0","1","1","0.00%","6000","5","","False","3","1937","100","05/23/2022","2887","985800","18.17","False","CAPE","6000",
"14-3","201 MAIN ST","8","4","4","0","0","4","0.00%","3010","1","","False","6","1840","0","02/22/2005","6121","1497400","6.84","False","ANTIQUE","3010",
"17-27","146 CHERRY ST","6","3","2","0","0","1","0.00%","3000","19","","False","3","1973","1","05/07/2019","1832","795400","3.51","False","RANCH","3000",
"18-14","31 CHERRY ST","8","5","2","0","1","4","0.00%","3000","1","","False","5","1735","850000","12/15/2014","2995","1223000","14.97","False","ANTIQUE","3000",
"20-12","38 LARCH ROW","8","4","4","0","1","9","0.00%","3010","1","","False","7","1699","1200000","08/13/1999","9246","1960400","30.36","False","ANTIQUE","3010",
"21-6","59 WALNUT RD","20","9","7","0","0","10","0.00%","6500","101","","False","7","1898","1","12/13/2010","8704","3209600","13.79","False","ESTATE","6500",
"25-17","76 TOPSFIELD ROAD","16","4","2","0","0","0","0.00%","1000","6","","False","3","1927","2150000","01/22/2014","8872","2967300","19.65","False","COLONIAL","1000",
"26-6","13 CEDAR STREET","13","4","4","0","1","5","0.00%","5010","101","","False","9","1938","2800000","05/28/2021","5285","2715800","6.9","False","ESTATE","5010",
"26-6","13 CEDAR STREET","13","4","4","0","1","5","0.00%","5010","101","","False","9","1938","2800000","05/28/2021","5285","2715800","6.9","False","","3000",
"27-31","79 MAIN ST","12","6","2","0","0","4","0.00%","3000","1","","False","3","1780","720000","01/24/2020","2972","930200","11.83","False","ANTIQUE","3000",
"29-4","173 LARCH ROW","12","7","6","0","1","8","0.00%","3010","6","","False","9","1850","1000000","11/01/1991","10060","2803500","14.59","False","COLONIAL","3010",
"29-7","6 DODGES ROW","6","3","3","0","0","1","0.00%","6000","15","","False","3","1850","1095000","12/06/2022","5069","1120200","36.26","False","OLD STYLE","6000",
"35-60","21 TOPSFIELD ROAD","8","4","3","0","1","4","0.00%","1000","6","","False","6","1900","1345000","09/29/2022","4354","1307700","23.41","False","COLONIAL","1000",
"35-64B","36 TOPSFIELD ROAD","8","5","1","0","2","1","0.00%","1000","1","","False","6","1860","1","10/21/2013","3152","1153600","15.13","False","ANTIQUE","1000",
"39-5","86 DODGES ROW","4","2","1","0","0","0","0.00%","6000","96","","False","3","1936","10","07/28/2003","4358","1243200","24.39","False","COTTAGE","6000",
"42-12","4 GUSSETT ROAD","12","5","7","0","1","5","0.00%","6000","101","","False","6","1989","1","11/30/2005","13580","3257500","24.11","False","ESTATE","6000",
"44-3","9 HULL ST","7","3","1","0","1","1","0.00%","1000","6","","False","3","1992","0","08/01/1991","1766","823200","14.06","False","COLONIAL","1000",
"6-2","11 WOODSIDE LANE","7","3","1","0","1","1","0.00%","1000","19","","False","3","1967","1","11/18/2003","3376","1046800","14.09","False","CAPE","1000",
"6-2","11 WOODSIDE LANE","7","3","1","0","1","1","0.00%","1000","19","","False","3","1967","1","11/18/2003","3376","1046800","14.09","False","COLONIAL","1000",
"6-2","11 WOODSIDE LANE","7","3","1","0","1","1","0.00%","1000","19","","False","3","1967","1","11/18/2003","3376","1046800","14.09","False","RANCH","1000",
"32-4A","159 GRAPEVINE RD","0","0","0","0","0","0","0.00%","6000","-1","","False","-999","0","825000","06/27/2006","0","588900","24.5","False","","6000",
"22-11","236 LARCH ROW","0","0","0","0","0","0","0.00%","3010","-1","","False","-999","0","2595000","03/31/2021","0","479300","13.98","False","CAPE","3010",
"13-144","15 JUNIPER STREET","0","0","0","0","0","0","0.00%","5020","-1","","False","-999","0","390000","03/29/2002","0","9100","54.24","False","CAPE","5020",
"13-144","15 JUNIPER STREET","0","0","0","0","0","0","0.00%","5020","-1","","False","-999","0","390000","03/29/2002","0","9100","54.24","False","","5020",
"14-12","122 LINDEN STREET","0","0","0","0","0","0","0.00%","2000","-1","","False","-999","0","425000","01/12/2016","0","2800","64.71","False","","2000",
"14-38A","80 WALNUT RD","0","0","0","0","0","0","0.00%","6500","-1","","False","-999","0","0","08/17/2010","0","300","50.0","False","","6500",
"16-126","11R WM FAIRFIELD DR","0","0","0","0","0","0","0.00%","6500","-1","","False","-999","0","1425000","04/02/2018","0","4100","64.0","False","","6500",
"21-12A","4 SIAS LANE","0","0","0","0","0","0","0.00%","6500","-1","","False","-999","0","1900000","06/22/2022","0","72500","66.67","False","COLONIAL","6500",
"21-12A","4 SIAS LANE","0","0","0","0","0","0","0.00%","6500","-1","","False","-999","0","1900000","06/22/2022","0","72500","66.67","False","","6500",
"21-18","80 WALNUT RD","0","0","0","0","0","0","0.00%","6500","-1","","False","-999","0","1000000","11/02/1999","0","23900","67.13","False","","6500",
"21-7A","60 WALNUT RD","0","0","0","0","0","0","0.00%","6000","-1","","False","-999","0","1010000","07/15/2021","0","5400","68.75","False","OLD STYLE","6000",
"21-7A","60 WALNUT RD","0","0","0","0","0","0","0.00%","6000","-1","","False","-999","0","1010000","07/15/2021","0","5400","68.75","False","","6000",
"7-32A","2 SOUTH STREET","0","0","0","0","0","0","0.00%","4000","-1","","False","-999","0","0","01/06/1999","0","500","66.67","False","OLD STYLE","4000",
"7-32A","2 SOUTH STREET","0","0","0","0","0","0","0.00%","4000","-1","","False","-999","0","0","01/06/1999","0","500","66.67","False","","4000",
"7-42","19 LONGFELLOW ROAD","0","0","0","0","0","0","0.00%","4000","-1","","False","-999","0","0","09/05/2000","0","2000","122.22","False","BUNGALOW","4000",
"7-42","19 LONGFELLOW ROAD","0","0","0","0","0","0","0.00%","4000","-1","","False","-999","0","0","09/05/2000","0","2000","122.22","False","","4000",
"16-53","143 TOPSFIELD ROAD","0","0","0","0","3","0","0.00%","3020","78","","False","5","1960","1175000","09/05/2019","3880","927700","26.79","False","STORE","3020",
"19-16A","135 MAIN ST","0","0","0","0","1","0","0.00%","3020","78","","False","3","1927","600000","11/22/2005","2400","568900","34.71","False","STORE","3020",
"14-16","233 MAIN ST","0","0","0","0","1","0","0.00%","3020","75","","False","3","1953","1","12/05/2002","2205","688300","52.28","False","SERVICE STREET","3020",
"24-3","62 MAPLE ST","0","0","0","0","1","0","0.00%","1000","43","","False","0","1960","1","11/01/1985","2400","898400","97.52","False","RANCH","5010",
"24-3","62 MAPLE ST","0","0","0","0","1","0","0.00%","1000","43","","False","0","1960","1","11/01/1985","2400","898400","97.52","False","WAREHOUSE","1000",
"24-3","62 MAPLE ST","0","0","0","0","1","0","0.00%","1000","43","","False","0","1960","1","11/01/1985","2400","898400","97.52","False","","1000",
"13-43","10 SCHOOL STREET","0","0","0","0","1","0","0.00%","2000","58","","False","3","1880","0","09/01/1995","1875","673500","0.7","False","SCHOOL","2000",
"13-44","11 SCHOOL STREET","0","0","0","0","1","0","0.00%","2000","58","","False","3","1953","0","01/01/1900","47574","6143400","16.57","False","SCHOOL","2000",
"19-36","24 FRIEND COURT","0","0","0","0","0","0","0.00%","1000","-1","","False","-999","0","0","07/11/1946","0","393400","-4.4","False","","1000",
"47-3A","REAR GRAPEVINE RD","0","0","0","0","0","0","0.00%","3000","-1","","False","-999","0","0","04/24/1998","0","27500","66.67","False","","3000",
"47-4","REAR GRAPEVINE RD","0","0","0","0","0","0","0.00%","3000","-1","","False","-999","0","0","03/12/1997","0","486500","1.67","False","","3000",
"48-7","ON GRAPEVINE RD","0","0","0","0","0","0","0.00%","3000","-1","","False","-999","0","0","03/09/1999","0","582900","5.35","False","","3000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","1000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","1000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","1000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","1000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","1000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","2000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","2000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","3000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","6500",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","CONDO","0   ",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","3000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","WAREHOUSE","6000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","3000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","6000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","2000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","1000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","1000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","4000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","3010",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","4000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","4000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","3010",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","GOVT BLDG","3010",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","1000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","1000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","5010",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","5020",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","4000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","WAREHOUSE","3010",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","1000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","4000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","4000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","1000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","1000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","2000",
"19-29","138 MAIN ST","0","0","4","0","0","0","0.00%","3010","50","","False","3","1855","0","01/01/1900","7008","1308000","-9.06","False","","4000",
